Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Cardiology,Department_Maternity,Department_Neurology,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Admin,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
37.0,0.0,1252.0,19.0,2.0,1.0,1.0,32.0,3.0,3.0,2.0,7642.0,4814.0,1.0,13.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
48.0,0.0,1469.0,20.0,4.0,1.0,4.0,51.0,3.0,1.0,3.0,2259.0,5543.0,4.0,17.0,3.0,1.0,80.0,2.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,0.0,946.0,2.0,3.0,1.0,3.0,52.0,2.0,2.0,4.0,6877.0,20234.0,5.0,24.0,4.0,2.0,80.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
46.0,0.0,1034.0,18.0,1.0,1.0,1.0,86.0,3.0,3.0,3.0,10527.0,8984.0,5.0,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
27.0,0.0,199.0,6.0,3.0,1.0,4.0,55.0,2.0,1.0,3.0,2539.0,7950.0,1.0,13.0,3.0,3.0,80.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
22.0,0.0,1136.0,5.0,3.0,1.0,4.0,60.0,4.0,1.0,2.0,2328.0,12392.0,1.0,16.0,3.0,1.0,80.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
25.0,1.0,599.0,24.0,1.0,1.0,3.0,73.0,1.0,1.0,4.0,1118.0,8040.0,1.0,14.0,3.0,4.0,80.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
29.0,0.0,1247.0,20.0,2.0,1.0,4.0,45.0,3.0,2.0,4.0,6931.0,10732.0,2.0,14.0,3.0,4.0,80.0,1.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
25.0,0.0,1356.0,10.0,4.0,1.0,3.0,57.0,3.0,2.0,4.0,4950.0,20623.0,0.0,14.0,3.0,2.0,80.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
33.0,0.0,147.0,4.0,4.0,1.0,3.0,47.0,2.0,1.0,2.0,2622.0,13248.0,6.0,21.0,4.0,4.0,80.0,0.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,796.0,12.0,5.0,1.0,4.0,51.0,2.0,3.0,4.0,8858.0,15669.0,0.0,11.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,14.0,8.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
50.0,0.0,881.0,2.0,4.0,1.0,1.0,98.0,3.0,4.0,1.0,17924.0,4544.0,1.0,11.0,3.0,4.0,80.0,1.0,31.0,3.0,3.0,31.0,6.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,0.0,645.0,1.0,3.0,1.0,2.0,49.0,4.0,3.0,1.0,8392.0,19566.0,1.0,16.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,0.0,1214.0,1.0,3.0,1.0,2.0,30.0,2.0,1.0,3.0,2859.0,26278.0,1.0,18.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
55.0,0.0,282.0,2.0,2.0,1.0,4.0,58.0,1.0,5.0,3.0,19187.0,6992.0,4.0,14.0,3.0,4.0,80.0,1.0,23.0,5.0,3.0,19.0,9.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
49.0,0.0,1418.0,1.0,3.0,1.0,3.0,36.0,3.0,1.0,1.0,3580.0,10554.0,2.0,16.0,3.0,2.0,80.0,1.0,7.0,2.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
44.0,1.0,1097.0,10.0,4.0,1.0,3.0,96.0,3.0,1.0,3.0,2936.0,10826.0,1.0,11.0,3.0,3.0,80.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
22.0,1.0,1256.0,3.0,4.0,1.0,3.0,48.0,2.0,1.0,4.0,2853.0,4223.0,0.0,11.0,3.0,2.0,80.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
27.0,0.0,894.0,9.0,3.0,1.0,4.0,99.0,3.0,1.0,2.0,2279.0,11781.0,1.0,16.0,3.0,4.0,80.0,0.0,7.0,2.0,2.0,7.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
47.0,0.0,1482.0,5.0,5.0,1.0,4.0,42.0,3.0,5.0,3.0,18300.0,16375.0,4.0,11.0,3.0,2.0,80.0,1.0,21.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,0.0,1015.0,5.0,5.0,1.0,3.0,50.0,1.0,2.0,1.0,5769.0,23447.0,1.0,14.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,10.0,7.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
44.0,0.0,1467.0,20.0,3.0,1.0,4.0,49.0,3.0,1.0,2.0,3420.0,21158.0,1.0,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
53.0,0.0,1223.0,7.0,2.0,1.0,4.0,50.0,3.0,5.0,3.0,18606.0,18640.0,3.0,18.0,3.0,2.0,80.0,1.0,26.0,6.0,3.0,7.0,7.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
52.0,0.0,1325.0,11.0,4.0,1.0,4.0,82.0,3.0,2.0,3.0,3149.0,21821.0,8.0,20.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,5.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,0.0,791.0,2.0,2.0,1.0,3.0,38.0,4.0,2.0,2.0,4244.0,9931.0,1.0,24.0,4.0,4.0,80.0,1.0,8.0,2.0,3.0,8.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
51.0,0.0,1405.0,11.0,2.0,1.0,4.0,82.0,2.0,4.0,2.0,13142.0,24439.0,3.0,16.0,3.0,2.0,80.0,0.0,29.0,1.0,2.0,5.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
48.0,0.0,1108.0,15.0,4.0,1.0,3.0,65.0,3.0,1.0,1.0,2367.0,16530.0,8.0,12.0,3.0,4.0,80.0,1.0,10.0,3.0,2.0,8.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
34.0,0.0,648.0,11.0,3.0,1.0,3.0,56.0,2.0,2.0,2.0,4490.0,21833.0,4.0,11.0,3.0,4.0,80.0,2.0,14.0,5.0,4.0,10.0,9.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
31.0,1.0,408.0,9.0,4.0,1.0,3.0,42.0,2.0,1.0,2.0,2657.0,7551.0,0.0,16.0,3.0,4.0,80.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
46.0,0.0,526.0,1.0,2.0,1.0,2.0,92.0,3.0,3.0,1.0,10453.0,2137.0,1.0,25.0,4.0,3.0,80.0,3.0,24.0,2.0,3.0,24.0,13.0,15.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
40.0,0.0,720.0,16.0,4.0,1.0,1.0,51.0,2.0,2.0,3.0,5094.0,11983.0,6.0,14.0,3.0,4.0,80.0,0.0,10.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
37.0,0.0,1225.0,10.0,2.0,1.0,4.0,80.0,4.0,1.0,4.0,4680.0,15232.0,3.0,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
49.0,0.0,1098.0,4.0,2.0,1.0,1.0,85.0,2.0,5.0,3.0,18711.0,12124.0,2.0,13.0,3.0,3.0,80.0,1.0,23.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
52.0,0.0,890.0,25.0,4.0,1.0,3.0,81.0,2.0,4.0,4.0,13826.0,19028.0,3.0,22.0,4.0,3.0,80.0,0.0,31.0,3.0,3.0,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
35.0,0.0,1225.0,2.0,4.0,1.0,4.0,61.0,3.0,2.0,1.0,5093.0,4761.0,2.0,11.0,3.0,1.0,80.0,1.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
42.0,0.0,269.0,2.0,3.0,1.0,4.0,56.0,2.0,1.0,1.0,2593.0,8007.0,0.0,11.0,3.0,3.0,80.0,1.0,10.0,4.0,3.0,9.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
33.0,0.0,1242.0,8.0,4.0,1.0,1.0,46.0,3.0,2.0,1.0,6392.0,10589.0,2.0,13.0,3.0,4.0,80.0,1.0,8.0,6.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,1396.0,5.0,2.0,1.0,4.0,62.0,3.0,2.0,2.0,5914.0,9945.0,8.0,16.0,3.0,4.0,80.0,0.0,16.0,3.0,4.0,13.0,11.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
19.0,1.0,489.0,2.0,2.0,1.0,1.0,52.0,2.0,1.0,4.0,2564.0,18437.0,1.0,12.0,3.0,3.0,80.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
25.0,0.0,772.0,2.0,1.0,1.0,4.0,77.0,4.0,2.0,3.0,5206.0,4973.0,1.0,17.0,3.0,3.0,80.0,2.0,7.0,6.0,3.0,7.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
30.0,0.0,852.0,1.0,1.0,1.0,4.0,55.0,2.0,2.0,4.0,5126.0,15998.0,1.0,12.0,3.0,3.0,80.0,2.0,10.0,1.0,2.0,10.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
46.0,0.0,669.0,9.0,2.0,1.0,3.0,64.0,2.0,3.0,4.0,9619.0,13596.0,1.0,16.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,8.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
44.0,0.0,986.0,8.0,4.0,1.0,1.0,62.0,4.0,1.0,4.0,2818.0,5044.0,2.0,24.0,4.0,3.0,80.0,1.0,10.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31.0,0.0,587.0,2.0,4.0,1.0,4.0,57.0,3.0,3.0,3.0,9852.0,8935.0,1.0,19.0,3.0,1.0,80.0,1.0,10.0,5.0,2.0,10.0,8.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
33.0,0.0,461.0,13.0,1.0,1.0,2.0,53.0,3.0,1.0,4.0,3452.0,17241.0,3.0,18.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
40.0,0.0,300.0,26.0,3.0,1.0,3.0,74.0,3.0,2.0,1.0,8396.0,22217.0,1.0,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
45.0,0.0,252.0,2.0,3.0,1.0,2.0,95.0,2.0,1.0,3.0,2274.0,6153.0,1.0,14.0,3.0,4.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
38.0,0.0,371.0,2.0,3.0,1.0,4.0,45.0,3.0,1.0,4.0,3944.0,4306.0,5.0,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
33.0,0.0,1075.0,3.0,2.0,1.0,4.0,57.0,3.0,1.0,2.0,2277.0,22650.0,3.0,11.0,3.0,3.0,80.0,1.0,7.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
33.0,0.0,508.0,10.0,3.0,1.0,2.0,46.0,2.0,2.0,4.0,4682.0,4317.0,3.0,14.0,3.0,3.0,80.0,0.0,9.0,6.0,2.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
34.0,0.0,135.0,19.0,3.0,1.0,3.0,46.0,3.0,2.0,2.0,4444.0,22534.0,4.0,13.0,3.0,3.0,80.0,2.0,15.0,2.0,4.0,11.0,8.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
39.0,0.0,170.0,3.0,2.0,1.0,3.0,76.0,2.0,2.0,3.0,3069.0,10302.0,0.0,15.0,3.0,4.0,80.0,1.0,11.0,3.0,3.0,10.0,8.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31.0,1.0,667.0,1.0,4.0,1.0,2.0,50.0,1.0,1.0,3.0,1359.0,16154.0,1.0,12.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
34.0,1.0,988.0,23.0,3.0,1.0,2.0,43.0,3.0,3.0,1.0,9950.0,11533.0,9.0,15.0,3.0,3.0,80.0,3.0,11.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
49.0,0.0,279.0,8.0,1.0,1.0,3.0,61.0,2.0,2.0,2.0,5130.0,24907.0,1.0,23.0,4.0,4.0,80.0,1.0,10.0,3.0,3.0,10.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,0.0,501.0,27.0,5.0,1.0,3.0,99.0,3.0,2.0,4.0,5304.0,25275.0,7.0,23.0,4.0,4.0,80.0,1.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
30.0,0.0,231.0,8.0,2.0,1.0,3.0,62.0,3.0,3.0,3.0,7264.0,9977.0,5.0,11.0,3.0,1.0,80.0,1.0,10.0,2.0,4.0,8.0,4.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
18.0,1.0,1306.0,5.0,3.0,1.0,2.0,69.0,3.0,1.0,2.0,1878.0,8059.0,1.0,14.0,3.0,4.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
37.0,0.0,1413.0,5.0,2.0,1.0,3.0,84.0,4.0,1.0,3.0,3500.0,25470.0,0.0,14.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
23.0,0.0,885.0,4.0,3.0,1.0,1.0,58.0,4.0,1.0,1.0,2819.0,8544.0,2.0,16.0,3.0,1.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
32.0,0.0,1018.0,2.0,4.0,1.0,1.0,74.0,4.0,2.0,4.0,5055.0,10557.0,7.0,16.0,3.0,3.0,80.0,0.0,10.0,0.0,2.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
47.0,0.0,571.0,14.0,3.0,1.0,3.0,78.0,3.0,2.0,3.0,4591.0,24200.0,3.0,17.0,3.0,3.0,80.0,1.0,11.0,4.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
31.0,0.0,828.0,2.0,1.0,1.0,2.0,77.0,3.0,2.0,4.0,6582.0,8346.0,4.0,13.0,3.0,3.0,80.0,0.0,10.0,2.0,4.0,6.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
29.0,0.0,746.0,2.0,3.0,1.0,4.0,61.0,3.0,2.0,3.0,4649.0,16928.0,1.0,14.0,3.0,1.0,80.0,1.0,4.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
36.0,0.0,1174.0,3.0,4.0,1.0,1.0,99.0,3.0,2.0,2.0,9278.0,20763.0,3.0,16.0,3.0,4.0,80.0,0.0,15.0,3.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
