Age,YearsAtCompany,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,NumberofPromotions,DistanceFromHome,Education,NumberofDependents,JobLevel,CompanyTenure,CompanyReputation,EmployeeRecognition,Attrition,Gender_Female,Gender_Male,JobRole_Healthcare,OverTime_No,OverTime_Yes,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,CompanySize_Large,CompanySize_Medium,CompanySize_Small,RemoteWork_No,RemoteWork_Yes,LeadershipOpportunities_No,LeadershipOpportunities_Yes,InnovationOpportunities_No,InnovationOpportunities_Yes
21.0,10.0,6038.0,3.0,4.0,4.0,0.0,52.0,2.0,3.0,1.0,41.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,14.0,7612.0,2.0,3.0,4.0,0.0,58.0,2.0,0.0,1.0,67.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32.0,13.0,6960.0,3.0,1.0,4.0,0.0,43.0,3.0,1.0,2.0,68.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
50.0,24.0,8475.0,1.0,3.0,4.0,2.0,30.0,4.0,3.0,2.0,80.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,4.0,10616.0,2.0,4.0,4.0,0.0,4.0,1.0,0.0,1.0,17.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31.0,11.0,8320.0,3.0,3.0,3.0,0.0,8.0,5.0,6.0,1.0,61.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
40.0,21.0,7479.0,3.0,3.0,4.0,0.0,70.0,5.0,0.0,2.0,81.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
40.0,1.0,6798.0,2.0,4.0,4.0,2.0,20.0,3.0,0.0,2.0,70.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,1.0,8521.0,3.0,4.0,4.0,0.0,95.0,2.0,1.0,1.0,43.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
45.0,11.0,9157.0,2.0,3.0,4.0,0.0,26.0,4.0,0.0,2.0,74.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
52.0,14.0,9327.0,4.0,4.0,4.0,1.0,25.0,2.0,0.0,1.0,32.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,1.0,8632.0,4.0,4.0,4.0,0.0,67.0,3.0,0.0,2.0,17.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
40.0,6.0,8060.0,2.0,2.0,4.0,1.0,44.0,2.0,0.0,2.0,53.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,12.0,9258.0,2.0,4.0,3.0,0.0,68.0,3.0,1.0,1.0,63.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,34.0,7995.0,1.0,4.0,3.0,0.0,98.0,3.0,3.0,1.0,80.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
18.0,2.0,8564.0,2.0,3.0,3.0,0.0,60.0,3.0,0.0,1.0,5.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,6.0,6479.0,2.0,3.0,4.0,1.0,74.0,3.0,3.0,1.0,21.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,27.0,6497.0,2.0,3.0,3.0,0.0,45.0,2.0,0.0,2.0,102.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,17.0,5620.0,1.0,2.0,4.0,1.0,99.0,2.0,3.0,1.0,30.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,44.0,8492.0,3.0,4.0,4.0,1.0,75.0,4.0,0.0,3.0,87.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
25.0,13.0,6733.0,1.0,1.0,4.0,2.0,60.0,4.0,0.0,2.0,45.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
38.0,30.0,8877.0,4.0,3.0,3.0,0.0,72.0,2.0,1.0,2.0,97.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
55.0,40.0,7034.0,4.0,2.0,4.0,1.0,79.0,3.0,0.0,3.0,82.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
19.0,11.0,9056.0,1.0,4.0,4.0,1.0,52.0,3.0,1.0,1.0,14.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,14.0,9200.0,2.0,3.0,4.0,2.0,75.0,5.0,4.0,1.0,60.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
36.0,15.0,8131.0,3.0,4.0,4.0,1.0,33.0,3.0,4.0,2.0,41.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,2.0,7704.0,4.0,3.0,4.0,3.0,20.0,2.0,0.0,1.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,2.0,8743.0,2.0,2.0,4.0,1.0,93.0,1.0,1.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,32.0,9300.0,4.0,1.0,4.0,2.0,88.0,1.0,1.0,1.0,68.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
32.0,20.0,6768.0,2.0,3.0,3.0,0.0,36.0,1.0,1.0,3.0,38.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,11.0,9501.0,3.0,3.0,4.0,0.0,39.0,1.0,2.0,1.0,54.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,14.0,7515.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,20.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,43.0,8700.0,3.0,2.0,4.0,1.0,34.0,3.0,3.0,3.0,109.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
27.0,19.0,7643.0,3.0,3.0,4.0,0.0,16.0,4.0,2.0,3.0,98.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,10.0,8070.0,2.0,1.0,4.0,0.0,11.0,4.0,2.0,2.0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,15.0,7740.0,3.0,1.0,4.0,0.0,77.0,2.0,4.0,1.0,37.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
19.0,11.0,8030.0,2.0,3.0,4.0,0.0,63.0,3.0,5.0,2.0,57.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
51.0,12.0,8017.0,3.0,3.0,4.0,4.0,20.0,4.0,3.0,2.0,75.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,36.0,8347.0,4.0,3.0,4.0,2.0,94.0,2.0,3.0,2.0,93.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
54.0,1.0,8445.0,2.0,4.0,4.0,0.0,47.0,2.0,0.0,3.0,20.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
40.0,7.0,8541.0,2.0,3.0,3.0,3.0,79.0,3.0,1.0,2.0,19.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,12.0,7825.0,1.0,4.0,4.0,0.0,70.0,3.0,2.0,3.0,31.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,12.0,9361.0,2.0,1.0,4.0,0.0,1.0,5.0,3.0,2.0,36.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
42.0,21.0,7583.0,3.0,4.0,4.0,1.0,72.0,1.0,1.0,3.0,51.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
18.0,10.0,5833.0,2.0,2.0,4.0,0.0,61.0,3.0,1.0,1.0,81.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
50.0,21.0,7583.0,3.0,3.0,4.0,0.0,69.0,3.0,4.0,1.0,79.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
49.0,35.0,5924.0,2.0,3.0,3.0,0.0,10.0,5.0,0.0,2.0,110.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
45.0,7.0,7043.0,1.0,2.0,4.0,1.0,34.0,4.0,2.0,1.0,81.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46.0,32.0,7630.0,3.0,3.0,3.0,1.0,71.0,4.0,3.0,2.0,43.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
44.0,24.0,6525.0,3.0,2.0,4.0,0.0,48.0,1.0,4.0,2.0,95.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
21.0,6.0,7730.0,2.0,4.0,4.0,2.0,39.0,5.0,1.0,1.0,69.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
20.0,10.0,8184.0,2.0,3.0,3.0,0.0,82.0,1.0,2.0,1.0,52.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
41.0,2.0,10001.0,3.0,4.0,4.0,1.0,36.0,4.0,3.0,3.0,17.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
39.0,25.0,10194.0,1.0,3.0,3.0,2.0,26.0,2.0,0.0,1.0,38.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31.0,2.0,8736.0,3.0,3.0,4.0,0.0,34.0,1.0,1.0,1.0,65.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
38.0,11.0,8456.0,3.0,3.0,4.0,1.0,6.0,3.0,0.0,1.0,53.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35.0,2.0,8055.0,1.0,3.0,4.0,0.0,78.0,3.0,0.0,1.0,27.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45.0,11.0,6453.0,3.0,3.0,3.0,0.0,32.0,3.0,0.0,2.0,41.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
54.0,44.0,7107.0,3.0,3.0,4.0,0.0,39.0,5.0,4.0,1.0,108.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,18.0,8057.0,2.0,1.0,4.0,1.0,29.0,3.0,1.0,2.0,80.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
35.0,5.0,8543.0,3.0,3.0,3.0,0.0,29.0,2.0,1.0,3.0,50.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
26.0,17.0,6623.0,2.0,4.0,3.0,2.0,57.0,1.0,0.0,1.0,42.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
30.0,6.0,7221.0,2.0,3.0,4.0,0.0,43.0,2.0,0.0,1.0,33.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
30.0,3.0,6728.0,3.0,4.0,4.0,0.0,72.0,1.0,0.0,2.0,77.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,31.0,6977.0,3.0,2.0,4.0,0.0,75.0,2.0,4.0,2.0,37.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,9.0,8588.0,1.0,2.0,4.0,0.0,44.0,1.0,0.0,3.0,63.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
53.0,11.0,8095.0,3.0,3.0,4.0,0.0,83.0,3.0,0.0,2.0,36.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,14.0,7081.0,2.0,4.0,4.0,0.0,56.0,3.0,0.0,1.0,69.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,17.0,8996.0,3.0,2.0,3.0,2.0,40.0,2.0,1.0,2.0,64.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
44.0,8.0,7893.0,3.0,3.0,3.0,0.0,25.0,1.0,0.0,2.0,37.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,31.0,8772.0,4.0,3.0,4.0,0.0,20.0,3.0,3.0,1.0,38.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
49.0,11.0,8975.0,3.0,4.0,4.0,1.0,11.0,1.0,2.0,1.0,44.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
53.0,32.0,9144.0,2.0,3.0,4.0,2.0,8.0,1.0,0.0,2.0,37.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
28.0,11.0,8978.0,2.0,2.0,4.0,0.0,19.0,4.0,4.0,2.0,53.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
19.0,5.0,7000.0,4.0,3.0,4.0,0.0,58.0,1.0,2.0,1.0,22.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29.0,16.0,9086.0,2.0,2.0,4.0,0.0,81.0,1.0,0.0,3.0,65.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
31.0,16.0,7074.0,2.0,3.0,3.0,0.0,91.0,3.0,0.0,3.0,17.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
56.0,43.0,7418.0,1.0,2.0,4.0,0.0,48.0,4.0,2.0,1.0,114.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
23.0,12.0,9382.0,1.0,3.0,4.0,0.0,28.0,2.0,5.0,3.0,29.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
52.0,22.0,8832.0,2.0,2.0,3.0,0.0,9.0,4.0,1.0,2.0,47.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
25.0,12.0,6599.0,3.0,3.0,4.0,1.0,89.0,2.0,3.0,1.0,29.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
31.0,15.0,8403.0,3.0,2.0,4.0,1.0,71.0,4.0,0.0,1.0,24.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,15.0,5628.0,3.0,3.0,3.0,2.0,48.0,1.0,4.0,2.0,70.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
52.0,1.0,8190.0,3.0,2.0,4.0,0.0,17.0,5.0,1.0,3.0,24.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
58.0,39.0,7592.0,2.0,2.0,4.0,0.0,16.0,3.0,2.0,2.0,84.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
54.0,26.0,6710.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,72.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,9.0,7739.0,4.0,3.0,4.0,1.0,9.0,2.0,5.0,3.0,14.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
23.0,7.0,9936.0,2.0,3.0,4.0,1.0,70.0,3.0,1.0,2.0,84.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
35.0,19.0,8105.0,4.0,4.0,3.0,0.0,79.0,3.0,1.0,3.0,41.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,17.0,6914.0,1.0,2.0,4.0,0.0,50.0,3.0,0.0,1.0,76.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
25.0,6.0,6264.0,1.0,3.0,4.0,0.0,60.0,3.0,3.0,1.0,29.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,14.0,9210.0,1.0,3.0,4.0,1.0,93.0,4.0,1.0,1.0,86.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43.0,35.0,7492.0,1.0,3.0,4.0,2.0,11.0,3.0,2.0,1.0,48.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
18.0,7.0,8902.0,3.0,3.0,4.0,1.0,94.0,2.0,4.0,3.0,64.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53.0,13.0,7930.0,3.0,3.0,4.0,1.0,50.0,4.0,4.0,1.0,48.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
41.0,4.0,8880.0,1.0,2.0,4.0,1.0,34.0,1.0,4.0,2.0,69.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
59.0,49.0,8295.0,3.0,2.0,4.0,1.0,80.0,4.0,0.0,3.0,124.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
27.0,14.0,6393.0,3.0,3.0,4.0,3.0,6.0,2.0,0.0,3.0,27.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
21.0,2.0,8784.0,2.0,3.0,4.0,1.0,81.0,1.0,3.0,3.0,54.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
59.0,43.0,7347.0,3.0,4.0,4.0,0.0,34.0,5.0,0.0,1.0,89.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,18.0,6457.0,1.0,3.0,4.0,0.0,97.0,3.0,2.0,1.0,82.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
50.0,23.0,8197.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,3.0,97.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
21.0,1.0,7003.0,1.0,3.0,3.0,0.0,18.0,3.0,0.0,3.0,79.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
47.0,3.0,9402.0,2.0,1.0,4.0,0.0,45.0,2.0,1.0,1.0,64.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
46.0,34.0,8065.0,3.0,4.0,4.0,2.0,63.0,2.0,3.0,1.0,99.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,1.0,6902.0,3.0,4.0,4.0,2.0,97.0,3.0,3.0,2.0,28.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
